emp_id,status,location,level,gender,emp_age,rating,mgr_rating,mgr_reportees,mgr_age,mgr_tenure,compensation,percent_hike,hiring_score,hiring_source,no_previous_companies_worked,distance_from_home,total_dependents,marital_status,education,promotion_last_2_years,no_leaves_taken,total_experience,monthly_overtime_hrs,date_of_joining,last_working_date,department,mgr_id,cutoff_date,turnover,mgr_effectiveness,career_satisfaction,perf_satisfaction,work_satisfaction
E1322,Active,Orlando,Analyst,Male,28.35,Acceptable,Acceptable,11,34.28,12.95,47820,9,70,Walk-In,3,16,5,Single,Bachelors,No,0,7.9,10,06/07/2011,NA,Customer Operations,E5663,31/12/2014,0,0.71,0.78,0.67,0.8
E13220,Active,New York,Analyst,Female,32.17,Excellent,Excellent,16,32.42,3.48,102744,13,69,Consultant,1,19,3,Single,Bachelors,No,13,11.62,7,05/06/2005,NA,Customer Operations,E3993,31/12/2014,0,0.87,0.87,0.91,0.74
E13221,Active,Orlando,Analyst,Male,28.05,Above Average,Excellent,19,27.11,5.16,52464,12,71,Social Media,4,21,4,Single,Bachelors,No,20,9.6,9,03/03/2010,NA,Customer Operations,E13915,31/12/2014,0,0.71,0.87,0.65,0.88
E13228,Active,Orlando,Analyst,Male,28.25,Acceptable,Acceptable,9,33.33,3.05,73032,13,71,Consultant,4,12,4,Single,Bachelors,No,6,6.9,3,14/03/2012,NA,Customer Operations,E2732,31/12/2014,0,0.77,1,0.67,0.83
E13229,Active,Orlando,Analyst,Male,31.05,Acceptable,Below Average,10,44.29,13.76,74844,11,78,Company Website,8,10,3,Single,Bachelors,No,18,8.06,9,15/02/2006,NA,Customer Operations,E2359,31/12/2014,0,0.61,0.73,0.45,0.85
E13230,Active,Orlando,Analyst,Male,31.05,Acceptable,Below Average,20,35.65,4.24,81396,14,82,Job Fairs,2,11,4,Single,Bachelors,No,24,10.53,2,14/02/2007,NA,Customer Operations,E1456,31/12/2014,0,0.3,0.42,0.2,0.54
E13240,Inactive,New York,Analyst,Female,24.99,Acceptable,Above Average,14,40.62,1.06,46740,11,73,Employee Referral,7,30,4,Single,Bachelors,No,23,5.88,9,06/03/2011,20/11/2014,Customer Operations,E7616,31/12/2014,1,0.252,0.56,0.22,0.82
E13241,Active,Chicago,Specialist,Male,33.84,Acceptable,Above Average,11,33.62,2.44,99696,8,69,Job Boards,4,17,2,Married,Bachelors,Yes,4,13.12,4,03/06/2005,NA,Customer Operations,E191,31/12/2014,0,0.61,0.63,0.6,0.77
E13244,Active,Chicago,Analyst,Female,28.78,Above Average,Above Average,10,35.31,10.96,51780,12,71,Job Boards,0,17,4,Married,Bachelors,Yes,2,8.03,4,09/07/2010,NA,Customer Operations,E9182,31/12/2014,0,0.77,0.9,0.71,0.84
E13256,Active,Chicago,Analyst,Female,32.59,Acceptable,Above Average,10,30.34,1.23,46824,10,71,Job Fairs,3,8,5,Single,Bachelors,No,10,9.9,5,20/01/2010,NA,Customer Operations,E12078,31/12/2014,0,0.99,1,1,0.98
E13260,Active,Orlando,Analyst,Female,33.56,Acceptable,Acceptable,11,35.32,11.65,59220,9,73,Consultant,0,20,5,Single,Bachelors,No,17,16,1,30/11/2011,NA,Customer Operations,E10542,31/12/2014,0,0.39,0.71,0.43,0.6
E13264,Active,Orlando,Specialist,Male,30,Above Average,Acceptable,7,34.31,10.55,86016,10,66,Walk-In,4,20,2,Married,Bachelors,Yes,9,10.8,3,21/03/2007,NA,Customer Operations,E6187,31/12/2014,0,0.87,0.97,0.81,0.91
E13272,Inactive,Chicago,Analyst,Male,24.47,Acceptable,Acceptable,15,34.86,9.47,39912,9,72,Walk-In,5,31,9,Single,Bachelors,No,11,4.32,4,09/06/2012,07/08/2014,Customer Operations,E2927,31/12/2014,1,0.602,0.82,0.91,0.88
E13274,Active,Orlando,Specialist,Female,31.75,Acceptable,Above Average,15,37.5,15.05,78744,11,70,Job Boards,1,12,3,Single,Bachelors,Yes,23,13.16,4,15/02/2006,NA,Customer Operations,E11047,31/12/2014,0,0.602,0.93,0.83,0.82
E13279,Active,Orlando,Analyst,Male,32.03,Below Average,Above Average,8,37.18,2.17,57912,6,70,Company Website,3,16,3,Married,Bachelors,No,20,7.28,10,22/12/2010,NA,Customer Operations,E3938,31/12/2014,0,0.343,0.78,0.11,0.84
E1328,Active,Chicago,Specialist,Male,33.29,Excellent,Acceptable,17,27.95,2.38,92676,19,68,Consultant,8,10,8,Married,Bachelors,Yes,11,9.15,6,22/09/2004,NA,Customer Operations,E783,31/12/2014,0,0.51,0.5,0.21,0.76
E13280,Active,Orlando,Analyst,Male,36.35,Above Average,Excellent,11,52.46,15.05,105816,12,84,Consultant,7,21,5,Single,Bachelors,No,18,13.5,0,03/11/2004,NA,Customer Operations,E13943,31/12/2014,0,0.77,0.86,0.71,1
E13285,Active,Orlando,Analyst,Female,28.51,Acceptable,Acceptable,18,29.41,8.18,49896,14,71,Employee Referral,4,19,4,Single,Bachelors,No,20,7.92,7,07/11/2009,NA,Customer Operations,E9308,31/12/2014,0,0.511,0.89,0.67,0.95
E13287,Inactive,Chicago,Analyst,Male,26.51,Acceptable,Acceptable,15,34.86,9.47,40200,9,72,Walk-In,8,20,6,Single,Bachelors,No,18,7.65,4,17/08/2011,21/08/2014,Customer Operations,E2927,31/12/2014,1,0.602,0.82,0.91,0.88
E13294,Active,Chicago,Analyst,Male,28.47,Acceptable,Excellent,12,32.64,2.32,54984,10,72,Consultant,5,22,4,Single,Bachelors,No,14,5.3,3,18/04/2012,NA,Customer Operations,E1131,31/12/2014,0,0.9,0.93,0.79,0.91
E13296,Active,Orlando,Analyst,Female,24.56,Above Average,Acceptable,9,32.33,2.86,39972,9,70,Employee Referral,6,14,5,Single,Bachelors,No,6,4.55,9,25/01/2012,NA,Customer Operations,E10429,31/12/2014,0,0.52,0.56,0.5,0.81
E13300,Active,Chicago,Analyst,Male,32.07,Acceptable,Below Average,16,30.16,7.47,50988,13,70,Company Website,3,25,4,Single,Bachelors,No,25,11.2,5,20/01/2010,NA,Customer Operations,E3360,31/12/2014,0,0.49,0.65,0.45,0.97
E13302,Active,New York,Specialist,Male,30.12,Acceptable,Acceptable,15,35.56,2.17,65256,10,72,Social Media,6,9,3,Single,Bachelors,Yes,6,10.8,1,29/03/2012,NA,Customer Operations,E5095,31/12/2014,0,0.609,0.8,1,0.85
E13305,Active,Orlando,Analyst,Male,33.84,Acceptable,Acceptable,17,31.23,9.19,75192,14,76,Company Website,3,6,3,Married,Bachelors,No,19,14.08,10,11/01/2006,NA,Customer Operations,E3249,31/12/2014,0,0.69,0.63,0.68,0.8
E13307,Active,Chicago,Analyst,Female,27.01,Above Average,Acceptable,14,34.98,4.44,60108,12,74,Company Website,2,15,4,Single,Bachelors,No,16,4.77,10,18/05/2012,NA,Customer Operations,E7896,31/12/2014,0,0.9,0.88,1,0.88
E13320,Active,Orlando,Analyst,Female,32.18,Above Average,Acceptable,7,34.31,10.55,48060,14,78,Walk-In,8,14,5,Single,Bachelors,No,0,7,10,18/05/2011,NA,Customer Operations,E6187,31/12/2014,0,0.87,0.97,0.81,0.91
E13325,Inactive,Orlando,Analyst,Male,26.3,Acceptable,Acceptable,16,36.92,7.89,36216,7,70,Job Fairs,2,27,6,Single,Masters,No,25,5.92,0,29/06/2011,28/08/2014,Customer Operations,E13735,31/12/2014,1,0.9,0.9,0.95,0.91
E13340,Active,Chicago,Analyst,Male,24.52,Acceptable,Acceptable,22,34.23,8,44184,7,73,Job Boards,0,18,2,Single,Bachelors,No,2,5.81,7,17/08/2011,NA,Customer Operations,E11266,31/12/2014,0,0.82,0.76,0.82,0.89
E13342,Active,Chicago,Analyst,Male,24.44,Acceptable,Acceptable,19,37.33,10.05,41628,7,70,Consultant,4,25,5,Single,Bachelors,No,21,4.14,10,04/11/2011,NA,Customer Operations,E4051,31/12/2014,0,0.94,0.95,0.95,0.94
E13345,Active,Orlando,Analyst,Male,27.38,Acceptable,Above Average,13,29.76,9.54,56232,9,72,Walk-In,1,5,4,Single,Bachelors,No,3,5.04,8,22/06/2011,NA,Customer Operations,E9218,31/12/2014,0,0.69,0.75,0.67,0.73
E13349,Active,Chicago,Analyst,Male,23.12,Above Average,Acceptable,11,32.78,1.13,42444,14,73,Job Fairs,6,14,4,Single,Bachelors,No,22,4.05,4,09/03/2012,NA,Customer Operations,E10774,31/12/2014,0,0.93,1,0.91,0.93
E13357,Active,Orlando,Analyst,Male,25.89,Above Average,Above Average,15,37.5,15.05,57744,11,75,Job Boards,7,24,3,Single,Masters,No,18,4.8,4,21/12/2011,NA,Customer Operations,E11047,31/12/2014,0,0.602,0.93,0.83,0.82
E13391,Active,Orlando,Specialist,Male,31.72,Acceptable,Above Average,10,33.48,12.16,90132,10,80,Consultant,3,24,2,Married,Bachelors,Yes,7,7.14,6,28/06/2006,NA,Customer Operations,E13975,31/12/2014,0,0.35,0.4,0.4,0.92
E13410,Active,Orlando,Analyst,Male,27.85,Above Average,Acceptable,7,28.77,4.88,80064,9,71,Company Website,9,23,2,Single,Bachelors,No,4,8.8,6,11/04/2012,NA,Customer Operations,E1887,31/12/2014,0,0.73,0.73,0.73,0.87
E13412,Active,Chicago,Specialist,Female,23.97,Acceptable,Acceptable,15,35.82,3.99,49536,13,70,Social Media,1,18,4,Single,Bachelors,Yes,12,3.9,2,01/01/2011,NA,Customer Operations,E359,31/12/2014,0,0.98,1,1,0.96
E13428,Active,New York,Specialist,Male,42.9,Below Average,Above Average,4,32.84,2.63,118344,5,70,Consultant,7,18,4,Married,Bachelors,Yes,5,17.5,6,10/02/2010,NA,Customer Operations,E863,31/12/2014,0,0.7,1,0.5,0.83
E13429,Active,Orlando,Analyst,Male,27.06,Above Average,Acceptable,10,36.69,1.42,67536,9,70,Walk-In,2,19,4,Single,Bachelors,No,20,5.85,4,02/12/2009,NA,Customer Operations,E8847,31/12/2014,0,0.68,0.62,0.81,0.82
E13430,Inactive,Chicago,Analyst,Female,23.18,Unacceptable,Above Average,16,33.68,6.41,36612,0,73,Consultant,0,28,6,Single,Bachelors,No,11,4.45,14,09/03/2012,16/10/2014,Customer Operations,E12897,31/12/2014,1,0.616,0.86,1,0.95
E13439,Inactive,New York,Specialist,Male,30.6,Acceptable,Excellent,10,33.96,2.63,117816,5,70,Consultant,4,26,8,Single,Bachelors,Yes,13,10.79,1,07/01/2010,15/12/2014,Customer Operations,E8659,31/12/2014,1,0.686,1,0.91,0.91
E13442,Active,Chicago,Analyst,Male,34.17,Acceptable,Acceptable,13,25.44,4.32,56856,11,82,Walk-In,8,21,9,Married,Bachelors,No,19,8.64,3,05/02/2006,NA,Customer Operations,E2106,31/12/2014,0,0.7,0.6,0.73,0.78
E13445,Active,Orlando,Analyst,Male,30.1,Above Average,Above Average,9,35.54,4.21,54684,15,70,Consultant,9,13,3,Single,Bachelors,No,12,7.56,2,03/02/2010,NA,Customer Operations,E1149,31/12/2014,0,0.75,0.76,0.74,0.95
E13458,Active,Chicago,Specialist,Male,38.14,Acceptable,Acceptable,19,40.65,2.86,87600,9,60,Job Fairs,3,18,4,Married,Bachelors,Yes,14,10.2,5,31/03/2004,NA,Customer Operations,E10723,31/12/2014,0,0.97,1,0.93,0.89
E13462,Active,Orlando,Analyst,Male,26.39,Excellent,Acceptable,14,39.66,2.88,53184,18,70,Social Media,5,23,7,Married,Bachelors,No,2,5.52,5,23/10/2009,NA,Customer Operations,E13327,31/12/2014,0,0.91,0.93,0.9,0.89
E13478,Inactive,Orlando,Analyst,Female,31.02,Below Average,Acceptable,18,34.62,11.21,43104,5,70,Social Media,4,31,8,Single,Masters,No,20,6.5,8,21/12/2011,31/08/2014,Customer Operations,E1822,31/12/2014,1,0.588,0.89,0.94,0.97
E13485,Active,Chicago,Analyst,Female,25.18,Acceptable,Acceptable,11,26.68,6.58,37704,10,71,Job Fairs,4,9,2,Single,Bachelors,No,18,3.64,4,21/12/2011,NA,Customer Operations,E12073,31/12/2014,0,0.67,0.71,0.65,0.87
E13489,Active,Orlando,Analyst,Female,29.29,Above Average,Acceptable,17,35.14,11.34,56676,10,72,Consultant,4,9,3,Single,Bachelors,No,12,10.78,1,03/03/2010,NA,Customer Operations,E3555,31/12/2014,0,0.76,0.85,0.65,0.9
E13490,Inactive,New York,Analyst,Female,24.1,Below Average,Below Average,18,35.79,10.9,40740,4,74,Company Website,6,21,5,Single,Masters,No,15,4.38,5,29/06/2011,30/10/2014,Customer Operations,E3035,31/12/2014,1,0.308,0.47,0.42,0.62
E13491,Active,New York,Analyst,Male,33.33,Above Average,Acceptable,12,33.76,1.27,66924,13,74,Company Website,2,11,4,Single,Bachelors,No,14,7.65,9,17/08/2011,NA,Customer Operations,E12614,31/12/2014,0,0.47,0.33,0.5,0.87
E13497,Active,Orlando,Analyst,Male,32.72,Acceptable,Acceptable,7,42.6,1.62,75696,12,70,Consultant,7,19,5,Single,Bachelors,No,9,9.15,2,30/05/2012,NA,Customer Operations,E7471,31/12/2014,0,0.99,1,1,0.97
E13501,Active,New York,Specialist,Male,34.02,Above Average,Acceptable,8,34.71,2.67,102984,10,65,Walk-In,3,25,2,Married,Bachelors,Yes,6,10.56,7,09/03/2006,NA,Customer Operations,E13468,31/12/2014,0,0.73,0.88,0.72,0.68
E13522,Inactive,Orlando,Analyst,Male,25.87,Above Average,Excellent,16,39.77,1.24,47916,7,71,Company Website,1,32,5,Single,Bachelors,No,23,6.08,12,14/10/2009,17/04/2014,Customer Operations,E13928,31/12/2014,1,0.623,0.92,0.85,0.86
E13535,Active,Orlando,Analyst,Male,27.74,Acceptable,Acceptable,9,29.31,0.24,67140,9,73,Job Boards,3,22,5,Single,Masters,No,0,7.5,7,25/06/2008,NA,Customer Operations,E4788,31/12/2014,0,0.98,1,1,0.93
E13539,Inactive,Orlando,Specialist,Male,25.21,Acceptable,Acceptable,14,32.7,1.54,43452,7,70,Job Fairs,9,19,4,Single,Bachelors,Yes,28,3.57,6,30/05/2012,11/12/2014,Customer Operations,E2243,31/12/2014,1,0.42,0.64,0.64,0.91
E13541,Active,Orlando,Analyst,Male,28.94,Above Average,Acceptable,10,33.59,1.83,76968,10,70,Company Website,4,22,4,Married,Masters,No,9,5.61,6,06/07/2012,NA,Customer Operations,E1228,31/12/2014,0,0.623,0.91,0.91,0.91
E13549,Active,Chicago,Analyst,Male,23.04,Above Average,Acceptable,17,33.8,8.16,43176,15,72,Employee Referral,4,20,4,Single,Bachelors,No,18,3.4,6,09/03/2012,NA,Customer Operations,E10524,31/12/2014,0,0.609,0.91,0.88,0.84
E1355,Active,Chicago,Analyst,Female,26.19,Acceptable,Acceptable,15,34.86,9.47,39120,8,72,Walk-In,3,25,5,Single,Bachelors,No,15,7.28,2,30/03/2012,NA,Customer Operations,E2927,31/12/2014,0,0.602,0.82,0.91,0.88
E13563,Active,Chicago,Analyst,Male,26.69,Above Average,Acceptable,17,29.28,2.84,55020,14,71,Job Fairs,1,19,5,Single,Bachelors,Yes,9,4.95,5,04/08/2010,NA,Customer Operations,E9185,31/12/2014,0,0.94,0.88,1,0.93
E1357,Active,New York,Analyst,Male,27.27,Acceptable,Acceptable,12,33.76,1.27,58500,11,70,Consultant,2,22,7,Married,Bachelors,No,18,8.55,2,30/11/2011,NA,Customer Operations,E12614,31/12/2014,0,0.47,0.33,0.5,0.87
E13571,Active,Orlando,Specialist,Male,37.1,Above Average,Above Average,6,36.22,13.95,99288,11,72,Social Media,7,19,8,Married,Bachelors,Yes,22,11.97,0,19/03/2003,NA,Customer Operations,E8183,31/12/2014,0,0.84,1,0.86,0.94
E13577,Active,Chicago,Analyst,Male,29.69,Excellent,Acceptable,17,29.28,2.84,56904,10,71,Company Website,6,6,2,Single,Bachelors,Yes,16,10.2,3,05/09/2009,NA,Customer Operations,E9185,31/12/2014,0,0.94,0.88,1,0.93
E13588,Active,Orlando,Analyst,Male,32.82,Acceptable,Excellent,16,39.77,1.24,60384,9,78,Walk-In,5,24,3,Married,Bachelors,No,10,14.85,5,28/02/2007,NA,Customer Operations,E13928,31/12/2014,0,0.623,0.92,0.85,0.86
E13611,Active,Chicago,Analyst,Female,26.7,Above Average,Excellent,4,35.99,7.92,46524,11,73,Job Fairs,3,9,2,Single,Bachelors,No,2,6.12,4,25/02/2011,NA,Customer Operations,E6655,31/12/2014,0,0.581,0.72,0.84,0.85
E13614,Active,New York,Analyst,Female,29.8,Acceptable,Above Average,16,30.08,3.34,52320,8,70,Social Media,8,7,5,Single,Bachelors,No,14,6,6,07/10/2009,NA,Customer Operations,E80,31/12/2014,0,0.574,0.8,0.93,0.84
E13617,Active,Orlando,Specialist,Male,25.58,Above Average,Below Average,8,34.3,0.79,60144,14,71,Company Website,7,25,5,Single,Bachelors,Yes,17,7.44,7,30/12/2009,NA,Customer Operations,E5666,31/12/2014,0,0.77,0.75,0.88,0.89
E13631,Active,Orlando,Analyst,Male,31.88,Below Average,Acceptable,10,31.08,4.68,64008,7,71,Job Boards,6,6,3,Single,Bachelors,No,6,11.06,9,03/08/2005,NA,Customer Operations,E11297,31/12/2014,0,0.553,0.8,0.9,0.76
E13634,Active,Chicago,Specialist,Male,32.79,Acceptable,Excellent,4,35.99,7.92,58776,13,71,Walk-In,7,7,3,Single,Bachelors,Yes,16,11.25,5,20/01/2010,NA,Customer Operations,E6655,31/12/2014,0,0.581,0.72,0.84,0.85
E13643,Active,Orlando,Analyst,Male,35.55,Acceptable,Above Average,12,33.95,11.65,57900,7,70,Job Fairs,4,22,3,Single,Bachelors,No,5,11.34,8,09/09/2009,NA,Customer Operations,E12245,31/12/2014,0,0.69,0.77,0.54,0.77
E13660,Active,Chicago,Analyst,Female,26.13,Acceptable,Acceptable,19,40.65,2.86,48900,14,72,Job Boards,7,14,3,Single,Bachelors,Yes,13,4.48,6,03/03/2010,NA,Customer Operations,E10723,31/12/2014,0,0.97,1,0.93,0.89
E13662,Active,Chicago,Specialist,Male,24.61,Above Average,Above Average,4,36.62,2.4,62772,9,74,Walk-In,5,25,3,Single,Bachelors,Yes,21,7,7,27/04/2011,NA,Customer Operations,E1406,31/12/2014,0,0.76,0.82,0.74,0.83
E1367,Active,Orlando,Analyst,Male,27.77,Acceptable,Above Average,18,27.58,4.57,53304,12,70,Job Fairs,0,22,6,Married,Bachelors,No,23,6,9,23/09/2009,NA,Customer Operations,E11139,31/12/2014,0,0.56,0.9,0.75,0.85
E13676,Active,Orlando,Analyst,Male,35.24,Acceptable,Above Average,13,29.76,9.54,68340,7,70,Employee Referral,3,16,2,Single,Bachelors,No,14,10.37,2,22/06/2011,NA,Customer Operations,E9218,31/12/2014,0,0.69,0.75,0.67,0.73
E13684,Active,Orlando,Analyst,Male,28.16,Acceptable,Below Average,13,28.33,4.7,51600,8,71,Company Website,4,5,3,Single,Masters,No,5,5.1,9,09/09/2009,NA,Customer Operations,E12769,31/12/2014,0,0.75,1,0.86,0.91
E13710,Active,New York,Specialist,Male,26.33,Above Average,Acceptable,13,37.6,1.85,72072,10,74,Social Media,1,9,2,Single,Bachelors,Yes,3,6.8,5,09/06/2011,NA,Customer Operations,E5892,31/12/2014,0,0.85,0.88,0.79,0.82
E13713,Active,Orlando,Analyst,Male,28.64,Acceptable,Acceptable,17,31.23,9.19,49128,13,70,Employee Referral,0,8,5,Single,Bachelors,No,22,10.56,3,22/12/2010,NA,Customer Operations,E3249,31/12/2014,0,0.69,0.63,0.68,0.8
E13722,Active,Chicago,Analyst,Female,30.21,Acceptable,Acceptable,19,37.33,10.05,46500,11,71,Job Fairs,8,9,4,Single,Bachelors,Yes,15,10.92,10,14/10/2009,NA,Customer Operations,E4051,31/12/2014,0,0.94,0.95,0.95,0.94
E13727,Active,Chicago,Analyst,Female,28.76,Acceptable,Acceptable,16,40.46,0.06,60744,10,73,Job Fairs,5,23,5,Single,Bachelors,No,13,7.26,8,01/02/2012,NA,Customer Operations,E6775,31/12/2014,0,0.72,0.77,0.77,0.77
E1373,Active,Chicago,Analyst,Male,24.87,Acceptable,Acceptable,15,31.3,8.29,43128,12,73,Social Media,1,25,5,Single,Bachelors,No,7,6.86,1,09/03/2012,NA,Customer Operations,E4030,31/12/2014,0,0.77,0.86,0.73,0.79
E13731,Active,Chicago,Analyst,Male,26.63,Acceptable,Acceptable,11,26.68,6.58,49368,7,72,Company Website,7,10,2,Single,Bachelors,No,15,6.03,2,26/05/2010,NA,Customer Operations,E12073,31/12/2014,0,0.67,0.71,0.65,0.87
E13732,Inactive,Chicago,Analyst,Male,29.48,Below Average,Acceptable,19,30.08,0.54,40680,4,71,Job Fairs,6,12,6,Single,Bachelors,No,21,8.47,12,09/10/2009,16/10/2014,Customer Operations,E3442,31/12/2014,1,0.231,0.27,0.36,0.55
E1375,Active,New York,Analyst,Male,29.67,Excellent,Above Average,16,30.08,3.34,63156,16,71,Walk-In,6,15,5,Single,Bachelors,No,23,11.64,7,10/02/2010,NA,Customer Operations,E80,31/12/2014,0,0.574,0.8,0.93,0.84
E13751,Active,Orlando,Specialist,Male,30.68,Acceptable,Acceptable,7,34.31,10.55,77700,8,76,Company Website,7,13,3,Single,Bachelors,Yes,15,13,6,11/01/2006,NA,Customer Operations,E6187,31/12/2014,0,0.87,0.97,0.81,0.91
E13752,Active,Orlando,Analyst,Male,30.79,Above Average,Acceptable,7,34.31,10.55,47412,12,76,Consultant,9,5,4,Single,Bachelors,No,13,9.49,5,22/12/2010,NA,Customer Operations,E6187,31/12/2014,0,0.87,0.97,0.81,0.91
E13756,Active,Orlando,Specialist,Female,31.72,Acceptable,Acceptable,9,33.33,3.05,91308,13,72,Job Boards,1,5,4,Single,Bachelors,Yes,18,9.94,6,14/03/2012,NA,Customer Operations,E2732,31/12/2014,0,0.77,1,0.67,0.83
E13759,Active,Orlando,Analyst,Female,27.25,Acceptable,Above Average,15,33.91,12.01,68472,12,70,Job Fairs,2,12,4,Single,Bachelors,No,17,8.64,5,31/03/2012,NA,Customer Operations,E1524,31/12/2014,0,0.68,0.78,0.59,0.83
E13774,Active,Orlando,Analyst,Male,24.86,Acceptable,Above Average,9,35.54,4.21,45360,10,70,Employee Referral,1,5,4,Single,Bachelors,No,6,7,9,27/07/2011,NA,Customer Operations,E1149,31/12/2014,0,0.75,0.76,0.74,0.95
E13775,Active,Chicago,Analyst,Female,25.24,Acceptable,Acceptable,10,29.01,0.81,43812,12,70,Employee Referral,6,23,5,Single,Bachelors,Yes,23,5.74,4,31/08/2011,NA,Customer Operations,E9351,31/12/2014,0,0.95,1,1,0.88
E13791,Inactive,Chicago,Analyst,Male,23.64,Acceptable,Excellent,14,37.53,1.56,36612,8,71,Employee Referral,9,15,5,Single,Bachelors,No,34,3.84,12,09/03/2012,23/10/2014,Customer Operations,E13633,31/12/2014,1,0.546,0.8,0.8,0.92
E13796,Inactive,Chicago,Analyst,Male,23.41,Above Average,Acceptable,17,33.8,8.16,41268,9,73,Job Boards,9,19,6,Single,Bachelors,No,9,5,0,30/03/2012,11/05/2014,Customer Operations,E10524,31/12/2014,1,0.609,0.91,0.88,0.84
E13797,Active,Orlando,Analyst,Female,28.6,Acceptable,Above Average,11,33,11.78,56508,8,75,Employee Referral,7,16,2,Single,Bachelors,No,15,5.94,3,19/09/2012,NA,Customer Operations,E8965,31/12/2014,0,0.86,0.92,0.92,0.88
E13799,Active,Chicago,Analyst,Male,24.66,Acceptable,Acceptable,9,33.33,1.6,43416,11,73,Social Media,8,10,3,Single,Bachelors,Yes,4,4.69,9,31/07/2011,NA,Customer Operations,E12038,31/12/2014,0,0.65,0.6,0.8,0.6
E1382,Inactive,New York,Analyst,Male,25.08,Acceptable,Acceptable,7,32.79,1.54,41724,13,73,Job Fairs,1,17,4,Single,Bachelors,No,28,4.97,5,12/10/2011,25/05/2014,Customer Operations,E11660,31/12/2014,1,0.413,0.75,0.63,0.78
E13826,Active,New York,Analyst,Male,34.02,Acceptable,Excellent,13,33.81,10.13,70896,7,67,Consultant,5,9,9,Married,Bachelors,No,4,11.84,7,09/03/2006,NA,Customer Operations,E763,31/12/2014,0,0.95,1,1,0.84
E13827,Active,Orlando,Specialist,Female,27.5,Acceptable,Above Average,9,29.21,2.27,55224,10,70,Company Website,7,21,3,Single,Bachelors,Yes,24,4.5,6,06/02/2010,NA,Customer Operations,E13912,31/12/2014,0,0.95,1,1,0.8
E13829,Active,Orlando,Analyst,Male,28.29,Above Average,Above Average,13,29.76,9.54,75156,11,70,Company Website,4,10,5,Single,Bachelors,No,12,9.9,6,02/03/2011,NA,Customer Operations,E9218,31/12/2014,0,0.69,0.75,0.67,0.73
E13838,Active,Chicago,Analyst,Female,24.83,Above Average,Above Average,16,33.68,6.41,51780,14,73,Consultant,5,25,3,Single,Bachelors,No,1,4.06,1,25/02/2011,NA,Customer Operations,E12897,31/12/2014,0,0.616,0.86,1,0.95
E13839,Active,Orlando,Analyst,Male,35.82,Acceptable,Acceptable,14,33.71,12.47,78648,8,68,Consultant,4,7,9,Married,Bachelors,No,23,10.8,10,22/12/2004,NA,Customer Operations,E3643,31/12/2014,0,0.49,0.82,0.71,0.58
E13845,Active,Orlando,Analyst,Male,24.93,Acceptable,Acceptable,17,35.14,11.34,35736,11,70,Employee Referral,2,5,4,Single,Bachelors,No,21,5.74,8,19/09/2012,NA,Customer Operations,E3555,31/12/2014,0,0.76,0.85,0.65,0.9
E13846,Active,Orlando,Analyst,Male,33.34,Acceptable,Acceptable,15,37.2,9.58,70104,10,83,Job Boards,6,20,7,Married,Bachelors,No,16,10.2,10,21/12/2005,NA,Customer Operations,E9906,31/12/2014,0,0.77,0.75,0.75,0.83
E13851,Active,Orlando,Specialist,Female,30.05,Below Average,Acceptable,21,36.01,2.88,40584,7,72,Job Fairs,2,16,3,Single,Masters,Yes,13,10.56,0,15/08/2012,NA,Customer Operations,E6866,31/12/2014,0,0.98,1,0.91,0.96
E13853,Active,Chicago,Analyst,Female,31.53,Acceptable,Acceptable,11,46.53,14.42,68880,13,60,Social Media,2,24,2,Single,Bachelors,Yes,3,11.06,4,11/08/2006,NA,Customer Operations,E8116,31/12/2014,0,0.52,0.63,0.44,0.8
E13863,Inactive,New York,Analyst,Male,33.09,Unacceptable,Above Average,11,41.43,2.71,48804,0,70,Employee Referral,5,33,4,Single,Bachelors,No,28,13.8,4,16/09/2009,30/01/2014,Customer Operations,E1026,31/12/2014,1,0.7,1,1,0.92
E1387,Active,Chicago,Analyst,Male,23.61,Above Average,Above Average,16,26.41,6.45,48540,12,73,Job Fairs,8,20,4,Single,Bachelors,No,9,3.42,0,17/02/2012,NA,Customer Operations,E13652,31/12/2014,0,0.56,0.57,0.57,0.74
E13881,Active,Chicago,Analyst,Female,28.78,Excellent,Acceptable,17,33.8,8.16,67416,13,72,Social Media,8,19,4,Single,Bachelors,No,21,10.45,9,14/10/2009,NA,Customer Operations,E10524,31/12/2014,0,0.609,0.91,0.88,0.84
